Id,SalePrice
1572,141028.15619495674
1573,262404.65142551076
1574,137753.08997560365
1575,240794.4938309862
1576,248775.12038458575
1577,185976.9807698693
1578,155568.69102046403
1579,148403.23935957483
1580,193652.7080706207
1581,160911.9207945864
1582,126937.42795841926
1583,278065.87954493356
1584,224225.75776194918
1585,142468.00731903303
1586,69335.84732100044
1587,108279.2718058596
1588,159836.0247821562
1589,102416.10431203851
1590,123565.88515505978
1591,94066.93242256972
1592,127846.06426872013
1593,128592.5093023503
1594,135190.08308131335
1595,121455.59209405947
1596,224393.52329811684
1597,207252.04275672513
1598,206833.17609019825
1599,181876.1757615927
1600,171457.08995271125
1601,59344.43367616569
1602,129847.41692693421
1603,69950.15304290112
1604,275163.50591284013
1605,232520.80566944467
1606,154718.2129511975
1607,171984.2102976385
1608,219302.27674537562
1609,188945.14222168084
1610,162793.94256602385
1611,143725.3571692423
1612,191882.2512970484
1613,174612.52033505897
1614,136866.9719156337
1615,95576.40000509763
1616,74812.94575149682
1617,87251.00582383657
1618,124126.33910673736
1619,147872.70310415933
1620,168775.2343339419
1621,136585.8199981366
1622,159860.93014844853
1623,256821.05419246227
1624,223098.56653454798
1625,116823.44971453222
1626,183921.31896889454
1627,193941.14527384745
1628,273787.7577621568
1629,176106.45071235875
1630,327408.4911940133
1631,233347.0380214881
1632,235351.9175244643
1633,182818.94228004327
1634,193005.55717563504
1635,181036.43716051558
1636,153736.55177858906
1637,193413.2566569247
1638,186826.02504257156
1639,186037.67050198602
1640,234413.7804863942
1641,182815.92306469593
1642,265695.4311160621
1643,212165.459970539
1644,231672.81005666358
1645,203889.0516367445
1646,168560.97719871651
1647,157374.135814385
1648,130007.59682315026
1649,138125.5019337415
1650,114074.68779040127
1651,116678.50211868223
1652,101255.94842409891
1653,98683.57429357026
1654,142926.8870690079
1655,116973.14894904342
1656,145296.41260158582
1657,149317.818514014
1658,156322.04345305654
1659,108096.97246720384
1660,163830.32620293973
1661,411299.153509413
1662,350676.83461964
1663,366860.7783116768
1664,447706.66439405724
1665,321775.17871627596
1666,324369.3871649491
1667,359241.28568820725
1668,354499.8057501835
1669,308449.14599558024
1670,349551.3305877049
1671,268802.15890290134
1672,383252.89345609327
1673,287672.2940854817
1674,242933.13165289912
1675,207234.648070073
1676,209544.51181946934
1677,219397.46830638187
1678,451345.44044541055
1679,370979.1229546188
1680,329587.7572531963
1681,278229.46732586756
1682,317533.7255310549
1683,193828.30811949927
1684,184661.91354932953
1685,186507.59349455053
1686,169748.70906830044
1687,173079.58508271188
1688,200661.11914793542
1689,201274.5248035103
1690,205764.70742180996
1691,196880.89742106936
1692,263028.27115062275
1693,178897.8777005084
1694,188601.3524042843
1695,165188.09067479815
1696,262562.12635870476
1697,170683.1333825873
1698,336708.37147629564
1699,326863.05400615267
1700,279147.7871999736
1701,286766.1796271571
1702,228370.45102809553
1703,227532.68662015075
1704,262077.90392978291
1705,258386.1120897702
1706,263122.40633049223
1707,230073.62072371226
1708,202492.47245111
1709,248273.31320724997
1710,220988.84546584488
1711,276395.769334501
1712,253634.5016556939
1713,270253.98452529975
1714,217740.2346610104
1715,206701.56480786978
1716,180431.41503799072
1717,179804.5310632857
1718,139742.78477786566
1719,226544.21998713096
1720,234305.2373493835
1721,161431.5845724211
1722,124766.95208922861
1723,160397.84011107363
1724,211060.92497526543
1725,241921.31528039725
1726,190449.36161653613
1727,166451.37956521712
1728,174874.18932096905
1729,176073.3251286822
1730,158505.339852545
1731,118493.09161343242
1732,135129.34823562767
1733,114688.67835797719
1734,122722.06405828893
1735,122355.20039516017
1736,99254.65962597511
1737,273371.08162380697
1738,273350.6427087174
1739,241264.04080289195
1740,224558.96083087163
1741,197358.90148708102
1742,174193.66188636667
1743,176352.2522083383
1744,341942.1410968625
1745,223384.0298262406
1746,186839.0762441462
1747,217746.6573185802
1748,216092.95242925367
1749,146850.83162225422
1750,126885.72773815338
1751,241165.50080710268
1752,111015.15994316497
1753,156777.38026476384
1754,195024.30092050755
1755,181971.48937574882
1756,137862.22618685738
1757,119650.45122465491
1758,156349.59434646077
1759,164709.97929295356
1760,168016.83034386465
1761,161622.07826609016
1762,180985.31351076104
1763,196474.2142841002
1764,115884.36532837836
1765,166494.53900486667
1766,192345.32502012482
1767,212979.63210203726
1768,142466.08367144642
1769,163384.43970329143
1770,159164.2715127193
1771,126889.26858489304
1772,134047.12534809776
1773,124260.59388135848
1774,161804.8829279121
1775,145033.14293236955
1776,132056.58830397704
1777,106293.68800064245
1778,147220.60008451712
1779,137877.04134257862
1780,162379.88290605805
1781,127355.04617101044
1782,85280.1976812906
1783,155766.1036496085
1784,116323.46596444995
1785,143020.20523360095
1786,135620.64360245445
1787,166715.17611058505
1788,55593.36382520478
1789,106501.41068205268
1790,88164.90034283341
1791,201933.03924043535
1792,157538.243907073
1793,131889.57252109356
1794,164714.3825015422
1795,136819.77844605394
1796,146580.58821687166
1797,121490.0083579651
1798,132761.21107295886
1799,99297.34298870843
1800,136497.3940121074
1801,125220.61025551386
1802,122105.87901835886
1803,160851.04698436696
1804,131485.61265490577
1805,136514.6798266047
1806,118495.52669879163
1807,148482.81878620555
1808,132338.52862595633
1809,138337.9378288408
1810,144171.1299105211
1811,96911.75132291981
1812,102104.90806105424
1813,130111.68207863608
1814,97647.48422191397
1815,49843.60174623932
1816,98238.56413103816
1817,133188.54527012235
1818,173360.94690760347
1819,141870.63746040233
1820,54343.50022739163
1821,110143.98559035908
1822,158386.37298758302
1823,47265.1965987561
1824,146443.67711360403
1825,144814.99773873313
1826,111570.72169501035
1827,101819.50644090753
1828,143165.82086922575
1829,141002.56570300733
1830,148984.34545800538
1831,143113.10636399992
1832,65793.57860287116
1833,146255.02901349965
1834,129442.55705059358
1835,121242.59412352738
1836,122411.91726710374
1837,89541.72003776746
1838,115487.6952201389
1839,101592.37894858285
1840,158933.1669810305
1841,134149.73901918816
1842,95656.96718964489
1843,148163.96680307528
1844,156629.1422520402
1845,150219.48721719696
1846,163717.86827818092
1847,183778.72508183031
1848,44944.45363687468
1849,121485.44595661145
1850,116616.69723515611
1851,148971.1551851432
1852,130998.56629794398
1853,134945.25697502046
1854,161394.6672696025
1855,158026.97016916127
1856,229729.85617716348
1857,153971.65435692167
1858,144661.3031068056
1859,118518.87911624697
1860,156300.1769173401
1861,120755.59254317943
1862,301855.0309945864
1863,289885.6001100595
1864,289910.940453855
1865,356146.09724321694
1866,339028.04168795014
1867,216412.7426613827
1868,286420.2646571252
1869,208144.47430933677
1870,217489.30152301863
1871,267480.8015247889
1872,191344.98502160807
1873,251306.01125871134
1874,145848.85888222072
1875,189967.30681651522
1876,203488.80342837182
1877,206452.66970780195
1878,207080.51201596382
1879,144398.2379141826
1880,124258.97979697937
1881,242210.56988401897
1882,240043.9420525863
1883,185729.54748557386
1884,197738.94255492272
1885,231536.97449471793
1886,283088.8987480799
1887,220480.20349660504
1888,251357.1216570186
1889,186814.911041137
1890,118613.63532665036
1891,121319.11913076289
1892,103971.12547750227
1893,127821.425210044
1894,134855.3309008866
1895,143644.45229073637
1896,128640.1310445165
1897,131160.39179568872
1898,110544.19848720531
1899,163434.89903373248
1900,164496.71144339675
1901,179895.4613767147
1902,167271.60137291247
1903,218256.64425640355
1904,164731.10540170223
1905,201920.61903401845
1906,159662.16974383636
1907,226423.63681210348
1908,106204.42842120229
1909,135637.14113754005
1910,122407.27960336233
1911,219164.9633251308
1912,306734.42097678996
1913,170620.4474725019
1914,58966.252578670494
1915,342447.1880492988
1916,62052.902593995925
1917,233664.27307330247
1918,139311.675443568
1919,161436.37503214012
1920,155979.36824166798
1921,383795.19800007937
1922,337195.04699536576
1923,232931.03299201958
1924,243343.7248370117
1925,206593.7846888968
1926,371426.23869569483
1927,131557.72187995331
1928,178356.1667911729
1929,115939.41126219997
1930,128065.64704098048
1931,133713.47625290428
1932,133669.12053581924
1933,210363.11395135874
1934,186306.30317536942
1935,178602.54783892157
1936,206024.89937257062
1937,186685.17925794923
1938,173600.74615822485
1939,264310.1771450592
1940,197507.86529801387
1941,171955.70750830957
1942,172305.53164106054
1943,232316.20481356521
1944,372762.3295261399
1945,392580.21665047377
1946,152347.7960184776
1947,204902.46447969336
1948,185549.3166573794
1949,254252.43835898692
1950,186599.3415800918
1951,250721.82132716395
1952,210105.93965475043
1953,190523.9032076165
1954,185510.25119616574
1955,137063.38198499513
1956,284580.675414632
1957,155516.13250427225
1958,262560.3633060048
1959,144665.9742555499
1960,103628.31296959515
1961,129245.10798412531
1962,94679.7830637008
1963,107281.77049328652
1964,109315.36392410578
1965,135206.5806938712
1966,126875.56050436912
1967,304406.957256826
1968,400290.3494309293
1969,376866.03227398155
1970,383825.0969591753
1971,435461.71076062706
1972,360960.52803861204
1973,300527.95236833894
1974,334899.4657440451
1975,540620.5060225087
1976,274401.6062164727
1977,349061.4736687986
1978,336359.8804094349
1979,319266.744211904
1980,204795.76198699645
1981,344921.802868578
1982,218268.01948260068
1983,206372.14549470576
1984,183137.39465910426
1985,223550.62120350043
1986,202452.17452820716
1987,198786.42835121966
1988,186680.11422167093
1989,199600.42047499027
1990,217214.34621499397
1991,232235.8270797655
1992,227686.26415916937
1993,178665.2307464819
1994,224608.07859210094
1995,189313.12345861917
1996,292787.42371411814
1997,335949.0115504904
1998,314276.3862933017
1999,319816.93799772765
2000,316801.15793548
2001,314213.1990587058
2002,246377.85093413884
2003,251342.8830973306
2004,286169.83946895134
2005,234663.66979087348
2006,218916.51315790514
2007,241108.86931727556
2008,233151.78046338132
2009,211756.76673483785
2010,197833.56167737348
2011,141908.18978955032
2012,183496.15744005065
2013,189042.00539867676
2014,194259.20941840523
2015,224385.3790419965
2016,200275.0494641369
2017,198953.95046672958
2018,123427.52166021481
2019,132739.2768387834
2020,83259.0242177098
2021,104184.7127886028
2022,217923.7317817056
2023,144983.80172716008
2024,296413.62573691754
2025,360061.9566141291
2026,168413.5605960686
2027,161999.99088648608
2028,151707.63062804696
2029,168868.80761940498
2030,253536.59812636144
2031,227064.3455907579
2032,250935.58965955218
2033,241290.94380243082
2034,170324.00360379077
2035,228165.10820759906
2036,200943.47930443118
2037,209204.63244868725
2038,304474.5075964815
2039,235306.11237331008
2040,309878.1448086599
2041,303592.04990560445
2042,208658.10518232157
2043,177935.95911527672
2044,175532.53854000877
2045,202973.5696232612
2046,147252.18761772462
2047,140756.64521575032
2048,144061.07550233044
2049,149433.90953319534
2050,167097.49888482067
2051,103990.72943122702
2052,120678.41634854846
2053,147012.2546162252
2054,94599.68828000416
2055,164628.92424559494
2056,145396.9206139287
2057,109526.59945588063
2058,225143.5282733831
2059,136625.06460609753
2060,171618.57992753625
2061,170204.50516982525
2062,124499.68667750942
2063,118277.81382122714
2064,139951.27282685594
2065,115280.33975767766
2066,176401.15729937828
2067,124339.73621397739
2068,151801.24121232715
2069,76538.05259707232
2070,114024.9170093637
2071,108669.94623234091
2072,160586.5264387803
2073,127777.92764027999
2074,175637.62488131918
2075,162898.86679985124
2076,120331.76017082589
2077,161049.43819872878
2078,129531.22677378025
2079,130461.52680741243
2080,110627.92080184491
2081,116375.12997621295
2082,136122.45214878634
2083,151625.29850261664
2084,100706.10713700693
2085,109094.3601938513
2086,105945.56994627226
2087,113667.5469142563
2088,105011.08896020624
2089,79313.9221797968
2090,125110.33513248338
2091,109957.28105746706
2092,135904.83651109214
2093,132740.15899677365
2094,113052.00464762971
2095,166552.46828526084
2096,87132.76210929036
2097,102948.56857926659
2098,151895.72173814423
2099,45551.3080407347
2100,70658.18382906493
2101,121176.55014574123
2102,124250.8627834188
2103,106127.65529063425
2104,144326.12669517833
2105,144533.64178392314
2106,54566.02324034447
2107,207585.59182333422
2108,113008.63054172992
2109,105957.94347741378
2110,122256.28991937815
2111,125745.22686459534
2112,145525.75652128854
2113,117161.9604558391
2114,120234.14560439452
2115,158136.52834552462
2116,119139.97043248141
2117,148749.93835595815
2118,131379.24595834035
2119,120751.31951450102
2120,116042.20850205157
2121,97472.56019826933
2122,123460.09953822986
2123,80547.54462822908
2124,164637.806640829
2125,139362.0107016388
2126,176018.22163962421
2127,164782.1166949631
2128,135293.85558875062
2129,65649.8051275847
2130,136345.70954752626
2131,135234.76873841038
2132,114465.1132013764
2133,124914.99868541404
2134,123374.05156092136
2135,94777.41214997551
2136,80822.15851643302
2137,106680.576041682
2138,129235.38110829583
2139,145521.79688394512
2140,140826.35958600146
2141,164623.29717313068
2142,135803.1084102316
2143,156675.30697676318
2144,126468.30189697703
2145,145495.00570772713
2146,176901.3089299469
2147,164636.37314535415
2148,129728.79563537073
2149,150706.07066442317
2150,236049.34092080122
2151,125781.94519801342
2152,187868.3439236741
2153,180755.19834449698
2154,98121.1940146897
2155,140204.35419524915
2156,246155.18300247323
2157,234203.9733996882
2158,248432.16749646323
2159,217104.72909593972
2160,204831.30006703996
2161,230308.8528283058
2162,356688.45253488014
2163,352236.8287521623
2164,254447.21824868856
2165,207296.7860096176
2166,158885.05961397447
2167,223798.17280220112
2168,190442.21152104
2169,200019.36870274364
2170,211903.92464598714
2171,154542.6897351765
2172,136613.09879920466
2173,170751.41513246205
2174,221455.50531164184
2175,275600.14644490724
2176,306065.9585121453
2177,243708.73372241153
2178,215272.96035702922
2179,136458.01432765098
2180,210957.10456557473
2181,198006.9968516657
2182,218662.37452640838
2183,193331.91131371443
2184,123837.94646762096
2185,134626.56721469073
2186,145189.54791400858
2187,155473.46153156596
2188,161175.9032526923
2189,302305.6451437222
2190,71810.67360996369
2191,56614.08101183559
2192,85268.36287885762
2193,125666.11451353278
2194,106615.26197153729
2195,108541.67902532287
2196,114483.65367659999
2197,120114.44969638238
2198,158570.437488184
2199,171984.4294910299
2200,158211.34612797343
2201,160342.79197599535
2202,192926.55154131906
2203,169564.5533189537
2204,187741.0940000323
2205,128639.8663151605
2206,153146.60644967848
2207,232541.28512187133
2208,244881.71795255333
2209,254791.3025917963
2210,125319.10318513817
2211,116320.24942981452
2212,119278.29782257066
2213,110362.16375819338
2214,146778.05320491013
2215,100896.99219001649
2216,153401.86286262915
2217,72223.17198651104
2218,74921.8928175512
2219,63085.09853576502
2220,44083.125925818254
2221,343157.56999424344
2222,301726.9082684609
2223,287496.92733781715
2224,211363.5290457421
2225,126639.80533302898
2226,184478.22330166504
2227,198826.5514507749
2228,284733.48268979444
2229,255356.96144818226
2230,154026.90596550316
2231,225572.54993157776
2232,183817.8713609674
2233,199020.89659402493
2234,257064.45748268103
2235,234721.79109264913
2236,249836.15560819797
2237,304624.11303833785
2238,209915.5838219424
2239,89444.37342600746
2240,157532.2005486853
2241,155612.67652389093
2242,124008.42104981352
2243,129279.22493125233
2244,104575.00062672608
2245,114300.88479809211
2246,140460.85427621653
2247,124392.31481436791
2248,121857.7129855082
2249,118856.23677992073
2250,124930.54667047542
2251,132947.86867463906
2252,188082.98829983146
2253,162391.83154531056
2254,181263.5789899721
2255,187213.43547301844
2256,170036.14589702222
2257,206279.30795533897
2258,150729.2161468112
2259,179689.24584112645
2260,141693.98454036124
2261,212467.16638594022
2262,225703.5700614368
2263,373389.8296976502
2264,451983.9193787455
2265,183030.29259767034
2266,309663.82118659385
2267,361842.8389120116
2268,427105.4144136569
2269,154782.99876608938
2270,196591.68234419278
2271,213121.07453071227
2272,220155.54233633264
2273,157348.20498125986
2274,186790.55930147783
2275,166150.88343822915
2276,198222.41079396167
2277,177157.3033790593
2278,143443.7297966764
2279,139578.4003120448
2280,105535.58609584639
2281,163160.9215818757
2282,178358.86628574875
2283,112099.29074008543
2284,132072.88713724056
2285,132964.59187061852
2286,122176.61347040207
2287,375099.10321616114
2288,293052.5268533783
2289,338026.5897013107
2290,420776.5933121748
2291,343590.3439867189
2292,397407.8541912235
2293,440755.0869319773
2294,384163.2505247487
2295,442882.8839945456
2296,274541.9277204934
2297,374942.48013969883
2298,367956.30827807623
2299,349625.5591003737
2300,315832.9061019424
2301,334358.6299898514
2302,253028.90351957988
2303,240251.183282237
2304,256408.2162367677
2305,212433.1263472164
2306,200073.22651368394
2307,209669.53862631886
2308,231972.56302250252
2309,298766.5964142507
2310,221666.41021955112
2311,211544.37304616717
2312,192385.08531404883
2313,177902.88368491858
2314,188269.4603875536
2315,194900.52819381084
2316,207986.11241190706
2317,193566.3457187317
2318,196360.8837740428
2319,195563.91236850363
2320,183249.15133012042
2321,233051.1163024043
2322,197172.8690143959
2323,203699.83893202821
2324,191167.38382441417
2325,215612.67177041675
2326,183878.36690239803
2327,205751.86260727613
2328,225694.01177387295
2329,192478.18523261117
2330,185083.51480574382
2331,343701.65244107647
2332,373011.19970300904
2333,316595.92341895
2334,282354.9200576509
2335,305795.06401066214
2336,315338.75678806053
2337,194455.4010325056
2338,249565.17556393705
2339,220845.08844229594
2340,379839.0404652468
2341,216946.73713287868
2342,224729.66314816
2343,230002.93560479433
2344,207323.3299441612
2345,224914.9211271565
2346,214208.88917625416
2347,203454.20520336056
2348,244777.5803271477
2349,204999.53485580176
2350,316126.3380469087
2351,282471.68623053585
2352,238212.53742991574
2353,250870.02362798498
2354,154222.1707927842
2355,148753.0781276888
2356,159070.87912089127
2357,192589.48368229813
2358,203437.29972109752
2359,129415.40314115965
2360,110771.97486678495
2361,148744.79743701743
2362,252770.1648435291
2363,144680.53756690968
2364,168203.55657442706
2365,202094.64329643734
2366,197509.28803282324
2367,212998.57463084988
2368,224647.04212254068
2369,210656.3477049406
2370,171870.21599714953
2371,164144.86525029092
2372,194201.53262949194
2373,280299.5255686733
2374,303991.1635743709
2375,239748.88776864143
2376,294438.17627712275
2377,313264.7878035657
2378,155193.07750872138
2379,212887.7082978503
2380,145154.3647261249
2381,176152.10368291062
2382,203889.0731267795
2383,192724.88625180352
2384,234877.7553784966
2385,161440.35373713504
2386,137024.19187860232
2387,125937.98338717659
2388,106120.83239877503
2389,124090.07743370224
2390,163828.6304279601
2391,152713.9023256601
2392,118914.6071297176
2393,179651.70505527378
2394,152561.3919800279
2395,206633.41369161196
2396,140796.59833397233
2397,209111.31165251604
2398,135501.05850621543
2399,68975.82737466329
2400,66164.01397768618
2401,125943.18812794518
2402,143063.8717888179
2403,146291.09396326295
2404,162112.1620655477
2405,163502.78376115562
2406,138500.5032008642
2407,122531.84650313237
2408,138000.68081794397
2409,117691.3663171388
2410,175626.89723507545
2411,112964.62528189004
2412,163792.3153847912
2413,128035.99052140111
2414,169172.3124291907
2415,143669.53472154465
2416,123998.61179231049
2417,136014.99103901355
2418,133923.74096028996
2419,131678.03536137968
2420,129826.82865323662
2421,156812.94537804817
2422,108664.96200231917
2423,134042.43051665084
2424,150360.68404049551
2425,217041.0847415183
2426,145738.5980952754
2427,141867.92202770765
2428,189369.86021795234
2429,103087.40758012504
2430,129477.79988022684
2431,110221.48713595998
2432,161156.47385448133
2433,158735.54082584468
2434,148708.6273411383
2435,170734.34551582043
2436,113419.06592405852
2437,92004.79431612947
2438,119686.54535339943
2439,99416.31554816505
2440,126166.0627691595
2441,93673.10248870015
2442,97469.6134317253
2443,139883.92298410553
2444,138183.98846888499
2445,90540.6362649769
2446,141639.9226528898
2447,196463.71205975855
2448,143809.6108702224
2449,116361.83933377682
2450,154306.74809065225
2451,140047.62932806707
2452,195376.65939109304
2453,90528.53225039522
2454,122287.33551805145
2455,128872.7805033419
2456,125183.05104533822
2457,145016.27577966638
2458,144885.02249725806
2459,117340.38292334646
2460,151310.01985478014
2461,130688.09308465899
2462,133551.0210226394
2463,128603.18185454991
2464,178921.12248601424
2465,142847.3038076055
2466,127909.07135948361
2467,133984.2918760891
2468,97570.25897404461
2469,90894.3590932671
2470,202463.03866292915
2471,208073.41740589912
2472,166541.16947113405
2473,115799.16453840106
2474,82148.27663695677
2475,198744.85513437717
2476,101904.81036546743
2477,117737.38490167465
2478,152127.90882679855
2479,102098.12696488276
2480,164799.53122970654
2481,132720.28680834858
2482,114420.39516372459
2483,110660.23179992488
2484,125463.30991741846
2485,125122.09894940956
2486,171091.71179146174
2487,211551.63020731707
2488,162987.35406019518
2489,158440.44082370383
2490,145694.56805102792
2491,88385.12558570984
2492,194055.358666836
2493,167587.4788222413
2494,156266.03287689597
2495,77568.23017438041
2496,232087.902142465
2497,153709.11348083935
2498,113538.66957190908
2499,86064.38169466563
2500,122757.71242845507
2501,136233.0680457201
2502,151889.9447732486
2503,120929.25182523235
2504,191317.47475152984
2505,233578.62869518014
2506,252592.07152264804
2507,273088.28899287456
2508,250084.17316394526
2509,218932.9973190774
2510,213330.31789224903
2511,172938.76119676448
2512,212549.6262820629
2513,223257.20618860095
2514,380153.4870865599
2515,160043.4009071543
2516,180234.93137678382
2517,153641.38412851395
2518,160315.6490846242
2519,250929.7834656331
2520,227323.57916069395
2521,188820.5275819619
2522,225332.71559268495
2523,116999.32173980662
2524,148674.07322621567
2525,146624.95332801534
2526,157202.8571160385
2527,126723.4993048214
2528,147561.01610154723
2529,128053.2058031392
2530,125646.45445329574
2531,251041.1742298472
2532,220838.05956665636
2533,200668.3109088798
2534,245560.7986691441
2535,269612.9073095685
2536,227563.04554137035
2537,253501.29018881777
2538,194750.8472591187
2539,183776.98088360214
2540,194639.71185653107
2541,183768.1494144121
2542,175779.53955068425
2543,123254.2849272441
2544,115965.42922842558
2545,143046.94179596263
2546,124539.2312224299
2547,140587.1544111262
2548,165194.2630426832
2549,168073.16778027857
2550,608452.2417174099
2551,143521.4805677059
2552,125004.08829544525
2553,61211.53235847813
2554,88013.66331365699
2555,112982.07156532125
2556,92932.0391414975
2557,102276.47226860662
2558,177747.3396189556
2559,154708.22250746097
2560,167629.98105479492
2561,156040.7472972809
2562,165428.30853141967
2563,150970.62752347375
2564,196550.60484240993
2565,168241.85567304073
2566,184715.36320685444
2567,143690.15088826237
2568,219879.3801541145
2569,240274.5350044595
2570,117883.65046261519
2571,204481.42963015632
2572,147484.6152816777
2573,231643.2786305636
2574,368147.8884801482
2575,137563.39807140897
2576,135363.1066800611
2577,165172.16282548642
2578,63389.74135007901
2579,42888.17575627132
2580,100770.94340050858
2581,126037.23800756634
2582,117332.57155439968
2583,283504.15984150243
2584,175053.26455833958
2585,201108.96439875654
2586,212765.97678349089
2587,199781.05179371513
2588,136937.7503478364
2589,145678.64556096756
2590,206230.65903106847
2591,238131.15614924178
2592,217888.54349908966
2593,268972.37936944485
2594,170499.48490279584
2595,214498.10511778347
2596,291031.4800895032
2597,211172.91128102757
2598,284050.46032345516
2599,362678.89598031464
2600,197754.69133543735
2601,137248.53808533587
2602,81107.43737879727
2603,98553.2323829966
2604,89139.74087395065
2605,83029.33170023443
2606,149887.77339170288
2607,226406.5433335038
2608,199881.1706632132
2609,170199.75606028852
2610,107891.6532504136
2611,158248.60663328134
2612,160658.28704285788
2613,122974.5638554758
2614,111067.42401848549
2615,158323.19455371395
2616,159649.15756946508
2617,203446.1373892249
2618,232280.886029565
2619,207043.69978332892
2620,192744.5506882419
2621,179823.79760094816
2622,183633.42216177352
2623,234100.27216779516
2624,294483.92236224975
2625,285667.48708483024
2626,172384.63336974586
2627,166283.7970338135
2628,443989.98431984417
2629,477621.75471845863
2630,376606.65284458565
2631,442244.6718357345
2632,399309.7953286335
2633,303163.8162793779
2634,409472.5986867805
2635,156727.85722282622
2636,177807.454888002
2637,206451.11858385452
2638,269297.5577914906
2639,181422.4002788563
2640,152140.17691319226
2641,102483.85707312412
2642,174773.3012544957
2643,109322.99261879703
2644,116376.2992605942
2645,109291.27784589046
2646,96008.23919933558
2647,108247.87518987212
2648,131312.62719999783
2649,149579.69748655055
2650,113463.81803154237
2651,142228.11720394043
2652,372005.1134212528
2653,250992.62273569393
2654,279467.67889471794
2655,400095.1577562181
2656,332504.72230367153
2657,360027.04807862744
2658,324670.0011654722
2659,316849.0399785402
2660,361190.44487272
2661,352469.47674193874
2662,373997.1511074534
2663,281616.25588169025
2664,291190.8532546987
2665,320971.8880494002
2666,294290.72929227893
2667,194158.30214727134
2668,192255.68654345107
2669,195038.43919871942
2670,268823.84397716424
2671,198220.59357802244
2672,198172.43454616566
2673,193470.85128223163
2674,193769.10127989616
2675,189009.77323915812
2676,198196.022442799
2677,200302.4867668968
2678,235014.16830180105
2679,301926.0564866591
2680,299117.65433905134
2681,389420.1051233384
2682,325176.3950748204
2683,455096.4497333728
2684,325786.41975011746
2685,335693.8580393032
2686,261651.03250498298
2687,293263.4102378727
2688,211396.04347562912
2689,207077.72631212164
2690,361861.7014717433
2691,193534.57935792764
2692,153195.68937420365
2693,212332.84196829778
2694,145821.93663317303
2695,202566.0836526652
2696,190181.19709493624
2697,186815.7320966355
2698,201571.07863536174
2699,165184.44193166753
2700,148922.33627282758
2701,154696.8918155294
2702,114469.1579795191
2703,125255.87388359578
2704,145230.35411813762
2705,112864.8120964017
2706,97943.1725163605
2707,112328.01300185673
2708,137262.75412641215
2709,107106.54533882768
2710,133814.74639628865
2711,265767.2026497318
2712,403868.20514057437
2713,162847.74574057155
2714,146449.05744933113
2715,172549.57569127597
2716,140844.0851606367
2717,205432.5856289777
2718,215605.80393501648
2719,153088.265772133
2720,174284.77490674434
2721,124849.09671810718
2722,162860.36150303384
2723,139288.87508736088
2724,130267.60931232924
2725,127827.92234045488
2726,144556.4818854953
2727,176474.70272392363
2728,186534.61726798865
2729,148575.61889824228
2730,145743.71557340992
2731,126459.56080887518
2732,144638.67186849786
2733,155818.27262243617
2734,145155.97614546184
